# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786568961.4789  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=2.0
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.35
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.5
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.0
# mpc_params.r_rate_a=2.35
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=54.7168
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.694870
# n_steps=1147
# rmse=0.454972
# peak_lateral_error_m=1.635958
# speed_rmse_mps=3.308505
# yaw_rms_radps=0.492049
# max_yaw_rate_radps=1.702515
# control_smooth_rms=0.197785
# jerk_rms=0.225066
# steer_rms=0.184021
# accel_rms_mps2=1.855325
# max_steering_rad=0.436332
# max_accel_mps2=12.000000
# steering_sat_ratio=0.064516
# steering_reversal_rms=0.072696
# steering_reversal_rate=0.260680
# steering_reversals=299
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
14.1162,31.2294,80.8522,-2.96132,7.693,8.861,2.638,-0.0388,-8.672,0.8797,0.046038,0.6598,0,0,0.0311,0.0000,1,9.829,13.556,0.06519,,,,,,,,,,,,,1.00000,,,,,,,,1.84275,,,0.83643,1.09001,,6.20064,2.06688,0.81104,2.57360,1.71656,3.42807,0.40719,,,,,,,,,,
14.1634,30.9832,80.7867,-2.93165,7.827,8.663,6.511,-0.0232,-6.972,0.7102,0.113637,0.5726,0,0,0.0499,0.0000,1,8.128,10.831,0.06519,,,,,,,,,,,,,1.00000,,,,,,,,1.84909,,,0.83643,1.11670,,6.19886,2.06629,0.81124,2.58148,1.71686,3.35158,0.41484,,,,,,,,,,
14.2140,30.7316,80.7093,-2.90026,7.879,8.663,2.110,0.0040,-6.692,1.0051,0.036832,0.5351,0,0,0.0700,0.0000,1,10.782,11.523,0.07213,,,,,,,,,,,,,1.00000,,,,,,,,1.85156,,,0.82211,1.17503,,6.31280,2.10427,0.79858,2.53404,1.69787,3.26755,0.42325,,,,,,,,,,
14.2614,30.2721,80.5456,-2.84417,8.025,8.393,1.706,0.0607,-4.975,0.6910,0.029782,0.4149,0,0,0.0458,0.0000,1,8.020,8.827,0.07981,,,,,,,,,,,,,1.00000,,,,,,,,1.85828,,,0.80683,1.19007,,6.42848,2.14283,0.78572,2.48999,1.67859,3.14478,0.43552,,,,,,,,,,
14.3112,30.0181,80.4485,-2.81543,8.146,8.109,1.675,0.0951,-4.943,0.8357,0.029234,0.2679,0,0,0.0641,0.0000,1,7.658,8.741,0.08602,,,,,,,,,,,,,1.00000,,,,,,,,1.86378,,,0.79487,1.11703,,6.51568,2.17189,0.77604,2.45679,1.66405,3.14383,0.43562,,,,,,,,,,
14.3611,29.5211,80.2460,-2.76457,8.290,7.816,-1.556,0.1471,-3.830,0.6184,-0.027153,0.0866,0,0,0.0459,0.0000,1,7.737,8.660,0.09442,,,,,,,,,,,,,1.00000,,,,,,,,1.87020,,,0.77926,1.07518,,6.62553,2.20851,0.76383,2.41395,1.64575,3.03390,0.44661,,,,,,,,,,
14.4151,29.2632,80.1401,-2.74318,8.360,7.523,-1.040,0.1604,-2.604,0.6791,-0.018153,-0.0864,0,0,0.0684,0.0000,1,9.980,12.644,0.09442,,,,,,,,,,,,,1.00000,,,,,,,,1.87324,,,0.77926,1.08168,,6.62446,2.20815,0.76395,2.41732,1.64592,2.88144,0.46186,,,,,,,,,,
14.4633,28.7948,79.9324,-2.71072,8.421,7.238,4.739,0.1938,-4.881,0.4067,0.082703,-0.3281,0,0,0.0504,0.0000,1,9.834,10.775,0.11241,,,,,,,,,,,,,1.00000,,,,,,,,1.87589,,,0.74782,1.04010,,6.83652,2.27884,0.74039,2.32434,1.61058,3.27274,0.42273,,,,,,,,,,
14.5131,28.5375,79.8194,-2.69934,8.427,6.971,-2.948,0.1855,-4.230,0.3852,-0.051457,-0.5595,0,0,0.0617,0.0000,1,9.587,10.509,0.11241,,,,,,,,,,,,,1.00000,,,,,,,,1.87619,,,0.74782,1.04590,,6.83641,2.27880,0.74040,2.32464,1.61060,3.12700,0.43730,,,,,,,,,,
14.5668,28.0585,79.6017,-2.68591,8.350,6.733,6.052,0.1649,-5.798,0.1425,0.105623,-0.7110,0,0,0.0437,0.0000,1,7.737,13.566,0.12133,,,,,,,,,,,,,1.00000,,,,,,,,1.87281,,,0.73314,1.03837,,6.93188,2.31063,0.72979,2.27884,1.59469,3.41695,0.40831,,,,,,,,,,
14.6120,27.8131,79.4773,-2.67939,8.248,6.733,6.454,0.1582,-7.954,0.2010,0.112645,-0.7854,0,0,0.0550,0.0000,1,7.886,8.910,0.13285,,,,,,,,,,,,,1.00000,,,,,,,,1.86834,,,0.71503,1.03363,,7.04562,2.34854,0.71715,2.22427,1.57573,3.54152,0.39585,,,,,,,,,,
14.6671,27.3408,79.2283,-2.66718,8.070,6.374,10.527,0.1231,-9.988,0.2089,0.183739,-0.7589,0,0,0.0435,0.0000,1,8.607,13.177,0.14328,,,,,,,,,,,,,1.00000,,,,,,,,1.86032,,,0.69938,1.03822,,7.14225,2.38075,0.70642,2.17508,1.55963,3.67945,0.38206,,,,,,,,,,
14.7160,27.1070,79.1010,-2.66266,7.984,6.374,12.512,0.1024,-12.683,0.1584,0.218380,-0.7755,0,0,0.0540,0.0000,1,12.750,13.543,0.14572,,,,,,,,,,,,,1.00000,,,,,,,,1.85642,,,0.69581,1.04724,,7.16476,2.38825,0.70392,2.16222,1.55587,3.81834,0.36817,,,,,,,,,,
14.7663,26.6894,78.8579,-2.64696,7.741,6.262,16.031,0.0508,-14.976,0.2772,0.279794,-0.6337,0,0,0.0454,0.0000,1,11.368,13.692,0.14063,,,,,,,,,,,,,1.00000,,,,,,,,1.84503,,,0.70329,1.04599,,7.12585,2.37528,0.70824,2.17090,1.56236,3.91037,0.35896,,,,,,,,,,
14.8165,26.5014,78.7410,-2.63603,7.618,6.197,10.302,0.0214,-14.350,0.3619,0.179804,-0.5435,0,0,0.0569,0.0000,1,13.212,14.012,0.14063,,,,,,,,,,,,,1.00000,,,,,,,,1.83913,,,0.70329,1.03928,,7.12843,2.37614,0.70795,2.16535,1.56193,3.85004,0.36500,,,,,,,,,,
14.8677,26.1106,78.4786,-2.60639,7.313,6.178,19.302,-0.0319,-16.109,0.6051,0.336884,-0.2014,0,0,0.0471,0.0000,1,12.133,15.015,0.13637,,,,,,,,,,,,,1.00000,,,,,,,,1.82397,,,0.70967,1.01915,,7.09690,2.36563,0.71146,2.16755,1.56718,3.94198,0.35580,,,,,,,,,,
14.9168,25.9392,78.3546,-2.59030,7.181,6.178,19.668,-0.0519,-18.812,0.5250,0.343274,-0.0133,0,0,0.0609,0.0000,1,10.933,12.540,0.13346,,,,,,,,,,,,,1.00000,,,,,,,,1.81718,,,0.71409,1.01487,,7.07307,2.35769,0.71410,2.17256,1.57116,4.02703,0.34730,,,,,,,,,,
14.9672,25.5879,78.0791,-2.54749,6.883,6.196,22.010,-0.1029,-19.946,0.7465,0.384151,0.1961,0,0,0.0505,0.0000,1,12.156,13.715,0.13203,,,,,,,,,,,,,1.00000,,,,,,,,1.80142,,,0.71629,1.01117,,7.06640,2.35547,0.71484,2.16322,1.57227,4.05384,0.34462,,,,,,,,,,
15.0147,25.2871,77.8152,-2.50065,6.659,6.244,22.976,-0.1427,-20.739,0.5783,0.401010,0.3562,0,0,0.0300,0.0000,1,10.983,12.270,0.12967,,,,,,,,,,,,,1.00000,,,,,,,,1.78902,,,0.71993,1.00939,,7.04925,2.34975,0.71675,2.16075,1.57513,4.07793,0.34221,,,,,,,,,,
15.0718,25.1296,77.6632,-2.47019,6.526,6.195,17.620,-0.1666,-18.994,1.0251,0.307520,0.4414,0,0,0.0470,0.0000,1,13.575,19.228,0.12967,,,,,,,,,,,,,1.00000,,,,,,,,1.78150,,,0.71993,1.01033,,7.05250,2.35083,0.71639,2.15354,1.57458,3.99065,0.35093,,,,,,,,,,
15.1157,24.9954,77.5249,-2.44400,6.445,6.312,25.000,-0.1752,-20.900,0.7884,0.436332,0.4751,0,0,0.0562,0.0000,1,12.014,13.018,0.12840,,,,,,,,,,,,,1.00000,,,,,,,,1.77681,,,0.72192,1.00833,,7.04214,2.34738,0.71754,2.15414,1.57631,4.08380,0.34162,,,,,,,,,,
15.1736,24.7161,77.2085,-2.37976,6.280,6.247,21.720,-0.2008,-20.579,0.9655,0.379086,0.5664,0,0,0.0449,0.0000,1,11.050,20.215,0.12542,,,,,,,,,,,,,1.00000,,,,,,,,1.76712,,,0.72660,1.00855,,7.01689,2.33896,0.72035,2.15682,1.58052,4.05108,0.34489,,,,,,,,,,
15.2203,24.5914,77.0543,-2.34616,6.212,6.382,19.695,-0.2172,-18.654,1.0998,0.343740,0.6116,0,0,0.0537,0.0000,1,12.629,17.696,0.12542,,,,,,,,,,,,,1.00000,,,,,,,,1.76301,,,0.72660,1.00931,,7.01865,2.33955,0.72015,2.15285,1.58023,3.97758,0.35224,,,,,,,,,,
15.2710,24.3613,76.7332,-2.27957,6.121,6.562,21.243,-0.2277,-18.160,1.0519,0.370766,0.6737,0,0,0.0377,0.0000,1,16.748,17.496,0.12380,,,,,,,,,,,,,1.00000,,,,,,,,1.75750,,,0.72918,1.00924,,7.00467,2.33489,0.72170,2.15412,1.58256,3.96758,0.35324,,,,,,,,,,
15.3122,24.2520,76.5596,-2.24538,6.108,6.562,16.357,-0.2326,-16.202,1.0626,0.285488,0.6874,0,0,0.0447,0.0000,1,8.927,9.637,0.12380,,,,,,,,,,,,,1.00000,,,,,,,,1.75671,,,0.72918,1.01072,,7.00501,2.33500,0.72167,2.15335,1.58250,3.87287,0.36271,,,,,,,,,,
15.3725,24.0577,76.2085,-2.17265,6.084,6.649,17.942,-0.2251,-15.316,1.1730,0.313155,0.7019,0,0,0.0350,0.0000,1,18.978,20.063,0.12184,,,,,,,,,,,,,1.00000,,,,,,,,1.75520,,,0.73232,1.01154,,6.98555,2.32852,0.72383,2.15996,1.58574,3.84238,0.36576,,,,,,,,,,
15.4107,23.9768,76.0396,-2.13663,6.095,6.649,19.332,-0.2104,-16.488,1.2275,0.337408,0.6837,0,0,0.0473,0.0000,1,7.408,8.284,0.11654,,,,,,,,,,,,,1.00000,,,,,,,,1.75586,,,0.74095,1.01143,,6.92926,2.30975,0.73008,2.18315,1.59512,3.89937,0.36006,,,,,,,,,,
15.4703,23.8273,75.6751,-2.06263,6.294,6.736,13.807,-0.1823,-15.438,1.4001,0.240975,0.5269,0,0,0.0371,0.0000,1,16.667,17.816,0.11318,,,,,,,,,,,,,1.00000,,,,,,,,1.76794,,,0.74652,1.01448,,6.88765,2.29588,0.73471,2.21010,1.60206,3.82762,0.36724,,,,,,,,,,
15.5136,23.7670,75.5013,-2.02848,6.352,6.824,14.146,-0.1730,-13.481,1.0778,0.246887,0.4534,0,0,0.0493,0.0000,1,9.062,10.161,0.11318,,,,,,,,,,,,,1.00000,,,,,,,,1.77137,,,0.74652,1.01665,,6.88626,2.29542,0.73486,2.21357,1.60229,3.75475,0.37453,,,,,,,,,,
15.5762,23.6536,75.0939,-1.94766,6.478,6.912,8.650,-0.1246,-11.991,1.3984,0.150969,0.3510,0,0,0.0360,0.0000,1,15.531,23.468,0.11025,,,,,,,,,,,,,1.00000,,,,,,,,1.77874,,,0.75145,1.02500,,6.85047,2.28349,0.73884,2.23453,1.60825,3.63768,0.38623,,,,,,,,,,
15.6121,23.6105,74.9035,-1.90942,6.563,6.912,14.941,-0.0902,-12.866,1.1486,0.260768,0.2649,0,0,0.0465,0.0000,1,8.776,9.581,0.10680,,,,,,,,,,,,,1.00000,,,,,,,,1.78362,,,0.75735,1.02492,,6.80886,2.26962,0.74346,2.25592,1.61519,3.74869,0.37513,,,,,,,,,,
15.6644,23.5329,74.4618,-1.82506,6.713,6.999,5.941,-0.0309,-11.003,1.3858,0.103688,0.1435,0,0,0.0340,0.0000,1,11.141,11.898,0.10329,,,,,,,,,,,,,1.00000,,,,,,,,1.79208,,,0.76343,1.05524,,6.76411,2.25470,0.74843,2.28199,1.62265,3.57129,0.39287,,,,,,,,,,
15.7186,23.5014,74.2546,-1.78910,6.804,6.999,6.141,-0.0165,-8.942,1.1289,0.107184,0.0555,0,0,0.0424,0.0000,1,13.312,15.545,0.10329,,,,,,,,,,,,,1.00000,,,,,,,,1.79711,,,0.76343,1.07469,,6.76219,2.25406,0.74865,2.28729,1.62297,3.47482,0.40252,,,,,,,,,,
15.7615,23.4784,74.0387,-1.75097,6.794,7.085,2.318,0.0087,-6.757,0.9070,0.040455,0.0611,0,0,0.0617,0.0000,1,8.064,8.995,0.10329,,,,,,,,,,,,,1.00000,,,,,,,,1.79652,,,0.76343,1.15306,,6.76242,2.25414,0.74862,2.28667,1.62293,3.29140,0.42086,,,,,,,,,,
15.8152,23.4651,73.8125,-1.71356,6.766,7.085,6.384,0.0447,-7.495,1.2382,0.111415,0.0993,0,0,0.0793,0.0000,1,11.315,12.083,0.10155,,,,,,,,,,,,,1.00000,,,,,,,,1.79500,,,0.76649,1.19412,,6.74196,2.24732,0.75089,2.29386,1.62634,3.38673,0.41133,,,,,,,,,,
15.8595,23.4479,73.3829,-1.64662,6.781,7.166,0.530,0.0971,-6.461,0.7258,0.009254,0.1162,0,0,0.0550,0.0000,1,6.205,7.126,0.09921,,,,,,,,,,,,,1.00000,,,,,,,,1.79583,,,0.77064,1.07878,,6.71280,2.23760,0.75413,2.30681,1.63120,3.31236,0.41876,,,,,,,,,,
15.9131,23.4362,73.1583,-1.61492,6.744,7.240,0.399,0.1081,-4.645,1.0649,0.006955,0.1766,0,0,0.0742,0.0000,1,8.959,9.705,0.09921,,,,,,,,,,,,,1.00000,,,,,,,,1.79380,,,0.77064,1.08566,,6.71356,2.23785,0.75405,2.30463,1.63107,3.10421,0.43958,,,,,,,,,,
15.9611,23.4276,72.7465,-1.56604,6.659,7.303,1.757,0.1269,-4.573,0.6414,0.030661,0.2854,0,0,0.0528,0.0000,1,7.688,8.546,0.09671,,,,,,,,,,,,,1.00000,,,,,,,,1.78905,,,0.77512,1.07058,,6.68384,2.22795,0.75735,2.31265,1.63603,3.17657,0.43234,,,,,,,,,,
16.0160,23.4271,72.5257,-1.54643,6.619,7.303,4.331,0.1328,-6.112,0.6561,0.075595,0.3612,0,0,0.0706,0.0000,1,11.724,13.590,0.09575,,,,,,,,,,,,,1.00000,,,,,,,,1.78679,,,0.77684,1.05745,,6.67250,2.22417,0.75861,2.31525,1.63792,3.35761,0.41424,,,,,,,,,,
16.0622,23.4362,72.1194,-1.51523,6.531,7.353,4.606,0.1315,-6.927,0.3169,0.080392,0.4701,0,0,0.0493,0.0000,1,8.986,9.632,0.09418,,,,,,,,,,,,,1.00000,,,,,,,,1.78178,,,0.77970,1.05306,,6.65398,2.21799,0.76067,2.31823,1.64100,3.45222,0.40478,,,,,,,,,,
16.1133,23.4495,71.9036,-1.49995,6.478,7.389,1.724,0.1262,-6.052,0.5055,0.030091,0.5698,0,0,0.0670,0.0000,1,9.544,10.533,0.09418,,,,,,,,,,,,,1.00000,,,,,,,,1.77873,,,0.77970,1.06115,,6.65509,2.21836,0.76055,2.31491,1.64082,3.33328,0.41667,,,,,,,,,,
16.1616,23.4875,71.5014,-1.47881,6.408,7.410,7.605,0.1211,-7.391,0.2524,0.132735,0.6616,0,0,0.0342,0.0000,1,8.539,9.206,0.09292,,,,,,,,,,,,,1.00000,,,,,,,,1.77469,,,0.78201,1.05785,,6.63999,2.21333,0.76222,2.31731,1.64333,3.50886,0.39911,,,,,,,,,,
16.2210,23.5156,71.2902,-1.47055,6.386,7.410,7.335,0.1238,-9.423,0.2509,0.128014,0.7124,0,0,0.0455,0.0000,1,17.639,18.508,0.09208,,,,,,,,,,,,,1.00000,,,,,,,,1.77340,,,0.78355,1.05115,,6.62937,2.20979,0.76340,2.32044,1.64511,3.63763,0.38624,,,,,,,,,,
16.2878,23.5409,71.0816,-1.45844,6.383,7.415,5.314,0.1109,-8.729,0.3124,0.092751,0.7516,0,0,0.0481,0.0000,1,19.250,35.224,0.09208,,,,,,,,,,,,,1.00000,,,,,,,,1.77322,,,0.78355,1.05806,,6.62943,2.20981,0.76340,2.32025,1.64509,3.57131,0.39287,,,,,,,,,,
16.3239,23.5409,71.0816,-1.45844,6.383,7.415,6.553,0.1109,-8.729,0.3124,0.114377,0.7785,0,0,0.0988,0.0000,1,7.810,20.590,0.09208,,,,,,,,,,,,,1.00000,,,,,,,,1.77322,,,0.78355,1.05833,,6.62943,2.20981,0.76340,2.32025,1.64509,3.57988,0.39201,,,,,,,,,,
16.3708,23.6010,70.6584,-1.44024,6.415,7.407,9.671,0.0875,-10.155,0.3487,0.168792,0.7679,0,0,0.0788,0.0000,1,12.185,15.533,0.09115,,,,,,,,,,,,,1.00000,,,,,,,,1.77509,,,0.78526,1.07340,,6.61634,2.20545,0.76485,2.32738,1.64728,3.67736,0.38226,,,,,,,,,,
16.4134,23.6855,70.2325,-1.41773,6.548,7.407,10.084,0.0725,-11.300,0.2705,0.175996,0.6717,0,0,0.0392,0.0000,1,8.979,10.839,0.09181,,,,,,,,,,,,,1.00000,,,,,,,,1.78276,,,0.78405,1.09391,,6.62233,2.20744,0.76419,2.33223,1.64628,3.73670,0.37633,,,,,,,,,,
16.4665,23.7325,70.0128,-1.40488,6.730,7.390,12.480,0.0686,-12.973,0.3578,0.217823,0.5158,0,0,0.0529,0.0000,1,10.683,11.693,0.09136,,,,,,,,,,,,,1.00000,,,,,,,,1.79299,,,0.78488,1.10782,,6.61268,2.20423,0.76526,2.34598,1.64789,3.82155,0.36784,,,,,,,,,,
16.5092,23.7859,69.7896,-1.38906,6.870,7.390,8.068,0.0533,-12.067,0.4097,0.140816,0.3867,0,0,0.0521,0.0000,1,5.814,6.772,0.09136,,,,,,,,,,,,,1.00000,,,,,,,,1.80073,,,0.78488,1.14472,,6.60993,2.20331,0.76556,2.35452,1.64834,3.74651,0.37535,,,,,,,,,,
16.5632,23.8466,69.5651,-1.37271,6.957,7.370,14.814,0.0532,-13.520,0.3385,0.258556,0.2968,0,0,0.0655,0.0000,1,9.356,10.319,0.09178,,,,,,,,,,,,,1.00000,,,,,,,,1.80537,,,0.78410,1.09615,,6.61389,2.20463,0.76512,2.35729,1.64768,3.84931,0.36507,,,,,,,,,,
16.6099,23.9892,69.1143,-1.33079,7.097,7.354,8.392,0.0496,-13.494,0.5768,0.146466,0.1765,0,0,0.0305,0.0000,1,6.138,6.814,0.09370,,,,,,,,,,,,,1.00000,,,,,,,,1.81284,,,0.78057,1.10451,,6.63651,2.21217,0.76261,2.35480,1.64391,3.80315,0.36968,,,,,,,,,,
16.6658,24.0668,68.8862,-1.30626,7.206,7.347,10.457,0.0414,-12.089,0.5125,0.182515,0.0727,0,0,0.0415,0.0000,1,11.701,13.314,0.09370,,,,,,,,,,,,,1.00000,,,,,,,,1.81848,,,0.78057,1.10063,,6.63449,2.21150,0.76283,2.36100,1.64425,3.74704,0.37530,,,,,,,,,,
16.7199,24.1523,68.6604,-1.28216,7.219,7.347,11.081,0.0470,-13.081,0.6250,0.193402,0.0447,0,0,0.0548,0.0000,1,11.446,16.876,0.09121,,,,,,,,,,,,,1.00000,,,,,,,,1.81918,,,0.78515,1.09605,,6.60143,2.20048,0.76651,2.37581,1.64976,3.79466,0.37053,,,,,,,,,,
16.7620,24.2451,68.4379,-1.25445,7.203,7.354,6.532,0.0472,-11.494,0.7358,0.114002,0.0582,0,0,0.0557,0.0000,1,8.820,9.563,0.09121,,,,,,,,,,,,,1.00000,,,,,,,,1.81834,,,0.78515,1.14054,,6.60172,2.20057,0.76648,2.37487,1.64971,3.68249,0.38175,,,,,,,,,,
16.8100,24.4429,67.9983,-1.19920,7.187,7.379,8.434,0.0553,-10.713,0.8636,0.147201,0.0811,0,0,0.0331,0.0000,1,6.893,7.560,0.08938,,,,,,,,,,,,,1.00000,,,,,,,,1.81753,,,0.78855,1.16851,,6.57741,2.19247,0.76918,2.38447,1.65376,3.64627,0.38537,,,,,,,,,,
16.8622,24.5516,67.7857,-1.17219,7.138,7.379,9.533,0.0670,-11.577,0.6971,0.166375,0.1312,0,0,0.0350,0.0000,1,8.950,9.782,0.08653,,,,,,,,,,,,,1.00000,,,,,,,,1.81495,,,0.79390,1.13396,,6.53918,2.17973,0.77342,2.39826,1.66014,3.71555,0.37845,,,,,,,,,,
16.9113,24.6594,67.5741,-1.14233,7.111,7.427,4.735,0.0671,-9.866,0.6234,0.082642,0.1750,0,0,0.0486,0.0000,1,7.641,8.847,0.08653,,,,,,,,,,,,,1.00000,,,,,,,,1.81354,,,0.79390,1.11339,,6.53966,2.17989,0.77337,2.39667,1.66006,3.59276,0.39072,,,,,,,,,,
16.9626,24.7729,67.3673,-1.11687,7.065,7.427,10.931,0.0736,-10.814,0.6961,0.190777,0.2276,0,0,0.0594,0.0000,1,8.690,9.781,0.08383,,,,,,,,,,,,,1.00000,,,,,,,,1.81114,,,0.79905,1.11471,,6.50229,2.16743,0.77752,2.41017,1.66628,3.68775,0.38123,,,,,,,,,,
17.0105,24.8909,67.1656,-1.08814,6.993,7.501,2.136,0.0772,-9.167,0.7230,0.037274,0.3137,0,0,0.0616,0.0000,1,6.610,7.405,0.08383,,,,,,,,,,,,,1.00000,,,,,,,,1.80732,,,0.79905,1.09970,,6.50358,2.16786,0.77738,2.40580,1.66607,3.52652,0.39735,,,,,,,,,,
17.0724,25.1371,66.7752,-1.03661,6.895,7.603,7.597,0.0880,-8.569,0.8067,0.132594,0.4302,0,0,0.0425,0.0000,1,19.080,19.877,0.08014,,,,,,,,,,,,,1.00000,,,,,,,,1.80204,,,0.80618,1.09476,,6.45162,2.15054,0.78315,2.42240,1.67473,3.52796,0.39720,,,,,,,,,,
17.1153,25.2652,66.5856,-1.01438,6.852,7.603,6.525,0.0937,-9.587,0.6326,0.113889,0.5043,0,0,0.0427,0.0000,1,11.825,12.565,0.07761,,,,,,,,,,,,,1.00000,,,,,,,,1.79969,,,0.81114,1.08518,,6.41435,2.13812,0.78729,2.43566,1.68094,3.60282,0.38972,,,,,,,,,,
17.1640,25.3921,66.3967,-0.99029,6.823,7.733,4.387,0.0905,-8.207,0.4868,0.076570,0.5734,0,0,0.0574,0.0000,1,10.646,11.450,0.07761,,,,,,,,,,,,,1.00000,,,,,,,,1.79811,,,0.81114,1.08840,,6.41486,2.13829,0.78724,2.43381,1.68086,3.50459,0.39954,,,,,,,,,,
17.2152,25.5196,66.2087,-0.97331,6.811,7.733,9.361,0.0840,-9.458,0.4794,0.163374,0.6127,0,0,0.0704,0.0000,1,11.943,12.699,0.07350,,,,,,,,,,,,,1.00000,,,,,,,,1.79748,,,0.81933,1.09627,,6.35124,2.11708,0.79431,2.45981,1.69146,3.62465,0.38753,,,,,,,,,,
17.2617,25.6524,66.0260,-0.95324,6.772,7.888,2.895,0.0779,-8.308,0.5408,0.050531,0.6915,0,0,0.0691,0.0000,1,8.186,9.099,0.07350,,,,,,,,,,,,,1.00000,,,,,,,,1.79533,,,0.81933,1.10502,,6.35191,2.11730,0.79423,2.45726,1.69135,3.49329,0.40067,,,,,,,,,,
17.3128,25.9328,65.6728,-0.91923,6.768,8.068,8.642,0.0730,-8.510,0.5145,0.150840,0.7479,0,0,0.0433,0.0000,1,9.175,10.316,0.07051,,,,,,,,,,,,,1.00000,,,,,,,,1.79509,,,0.82540,1.12449,,6.30380,2.10127,0.79958,2.47711,1.69937,3.55194,0.39481,,,,,,,,,,
17.3688,26.0799,65.5009,-0.90460,6.779,8.068,7.422,0.0732,-9.743,0.3700,0.129540,0.7807,0,0,0.0449,0.0000,1,10.322,16.246,0.06599,,,,,,,,,,,,,1.00000,,,,,,,,1.79574,,,0.83475,1.12506,,6.22786,2.07595,0.80802,2.50958,1.71202,3.63037,0.38696,,,,,,,,,,
