t,idx,x,y
18.5009,36,44.1108,48.5500
18.5009,37,44.0963,48.0504
18.5009,38,44.0594,47.5519
18.5009,39,43.9938,47.0563
18.5009,40,43.9071,46.5641
18.5009,41,43.8038,46.0749
18.5009,42,43.7865,45.9943
19.5506,0,39.6838,56.8995
19.5506,1,40.0936,56.6132
19.5506,2,40.4868,56.3047
19.5506,3,40.8617,55.9742
19.5506,4,41.2178,55.6234
19.5506,5,41.5527,55.2521
19.5506,6,41.8686,54.8648
19.5506,7,42.1639,54.4615
19.5506,8,42.4404,54.0449
19.5506,9,42.6940,53.6140
19.5506,10,42.9277,53.1721
19.5506,11,43.1409,52.7200
19.5506,12,43.3336,52.2586
19.5506,13,43.5036,51.7884
19.5506,14,43.6515,51.3109
19.5506,15,43.7796,50.8277
19.5506,16,43.8838,50.3387
19.5506,17,43.9641,49.8452
19.5506,18,44.0221,49.3487
19.5506,19,44.0580,48.8500
19.5506,20,44.0661,48.3501
19.5506,21,44.0483,47.8506
19.5506,22,44.0067,47.3524
19.5506,23,43.9392,46.8570
19.5506,24,43.8408,46.3668
19.5506,25,43.7153,45.8830
19.5506,26,43.5632,45.4068
19.5506,27,43.3826,44.9406
19.5506,28,43.1690,44.4886
19.5506,29,42.9288,44.0504
19.5506,30,42.6624,43.6274
19.5506,31,42.3676,43.2236
19.5506,32,42.0455,42.8413
19.5506,33,41.8719,42.6425
20.6002,0,43.0980,52.3396
20.6002,1,43.3052,51.8847
20.6002,2,43.4873,51.4192
20.6002,3,43.6448,50.9449
20.6002,4,43.7778,50.4630
20.6002,5,43.8861,49.9751
20.6002,6,43.9696,49.4823
20.6002,7,44.0276,48.9859
20.6002,8,44.0595,48.4871
20.6002,9,44.0644,47.9873
20.6002,10,44.0416,47.4879
20.6002,11,43.9907,46.9907
20.6002,12,43.9100,46.4974
20.6002,13,43.7990,46.0100
20.6002,14,43.6574,45.5307
20.6002,15,43.4847,45.0618
20.6002,16,43.2804,44.6058
20.6002,17,43.0448,44.1651
20.6002,18,42.7786,43.7423
20.6002,19,42.4824,43.3399
20.6002,20,42.1583,42.9596
20.6002,21,41.8585,42.6417
21.6007,0,43.8411,46.7531
21.6007,1,43.8312,46.2552
21.6007,2,43.7611,45.7614
21.6007,3,43.6348,45.2785
21.6007,4,43.4580,44.8114
21.6007,5,43.2366,44.3635
21.6007,6,42.9765,43.9370
21.6007,7,42.6828,43.5328
21.6007,8,42.3597,43.1516
21.6007,9,42.0109,42.7938
21.6007,10,41.6393,42.4597
21.6007,11,41.2472,42.1497
21.6007,12,40.8367,41.8646
21.6007,13,40.4092,41.6055
21.6007,14,39.9663,41.3739
21.6007,15,39.5093,41.1716
21.6007,16,39.0391,41.0021
21.6007,17,38.5578,40.8678
21.6007,18,38.2904,40.8051
22.6505,0,41.5055,42.5652
22.6505,1,41.4012,42.2141
22.6505,2,41.0319,41.8998
22.6505,3,40.5954,41.6571
22.6505,4,40.1443,41.4432
22.6505,5,39.6855,41.2486
22.6505,6,39.2220,41.0690
22.6505,7,38.7411,40.9454
22.6505,8,38.2514,40.9212
22.6505,9,37.7599,40.9152
22.6505,10,37.2669,40.9198
22.6505,11,36.7726,40.9371
22.6505,12,36.2775,40.9682
22.6505,13,35.7822,41.0146
22.6505,14,35.2882,41.0831
22.6505,15,34.9232,41.1596
22.6505,16,34.6659,41.2993
22.6505,17,34.5312,41.5439
22.6505,18,34.5453,41.6185
23.7006,0,36.5885,41.1989
23.7006,1,36.0998,41.3041
23.7006,2,35.6198,41.4416
23.7006,3,35.1526,41.6189
23.7006,4,34.7039,41.8386
23.7006,5,34.2733,42.0915
23.7006,6,33.8643,42.3785
23.7006,7,33.4824,42.7010
23.7006,8,33.1223,43.0473
23.7006,9,32.7859,43.4168
23.7006,10,32.4746,43.8079
23.7006,11,32.1831,44.2139
23.7006,12,31.9110,44.6332
23.7006,13,31.6579,45.0644
23.7006,14,31.4196,45.5038
23.7006,15,31.1945,45.9502
23.7006,16,30.9823,46.4030
23.7006,17,30.7795,46.8599
23.7006,18,30.5843,47.3202
23.7006,19,30.3966,47.7837
23.7006,20,30.2133,48.2488
23.7006,21,30.0335,48.7154
23.7006,22,29.8563,49.1829
23.7006,23,29.6802,49.6509
23.7006,24,29.5047,50.1191
23.7006,25,29.3285,50.5870
23.7006,26,29.1508,51.0544
23.7006,27,28.9706,51.5208
23.7006,28,28.7865,51.9856
23.7006,29,28.5983,52.4488
23.7006,30,28.4041,52.9096
23.7006,31,28.2028,53.3673
23.7006,32,27.9947,53.8219
23.7006,33,27.7770,54.2720
23.7006,34,27.5491,54.7169
23.7006,35,27.3115,55.1568
23.7006,36,27.0610,55.5895
23.7006,37,26.7973,56.0143
23.7006,38,26.5215,56.4313
23.7006,39,26.2303,56.8376
23.7006,40,25.9237,57.2325
23.7006,41,25.6038,57.6166
23.7006,42,25.2670,57.9860
23.7006,43,24.9155,58.3414
23.7006,44,24.5650,58.6790
24.7007,0,32.5458,44.3808
24.7007,1,32.2474,44.7819
24.7007,2,31.9620,45.1924
24.7007,3,31.6898,45.6117
24.7007,4,31.4310,46.0395
24.7007,5,31.1845,46.4745
24.7007,6,30.9477,46.9148
24.7007,7,30.7201,47.3600
24.7007,8,30.5021,47.8099
24.7007,9,30.2903,48.2628
24.7007,10,30.0844,48.7184
24.7007,11,29.8836,49.1764
24.7007,12,29.6864,49.6358
24.7007,13,29.4914,50.0962
24.7007,14,29.2981,50.5573
24.7007,15,29.1049,51.0185
24.7007,16,28.9109,51.4793
24.7007,17,28.7152,51.9395
24.7007,18,28.5161,52.3981
24.7007,19,28.3132,52.8551
24.7007,20,28.1059,53.3100
24.7007,21,27.8916,53.7618
24.7007,22,27.6708,54.2104
24.7007,23,27.4427,54.6553
24.7007,24,27.2049,55.0951
24.7007,25,26.9574,55.5294
24.7007,26,26.7002,55.9581
24.7007,27,26.4321,56.3801
24.7007,28,26.1529,56.7948
24.7007,29,25.8639,57.2027
24.7007,30,25.5653,57.6036
24.7007,31,25.2551,57.9957
24.7007,32,24.9357,58.3803
24.7007,33,24.6072,58.7572
24.7007,34,24.2685,59.1249
24.7007,35,23.9207,59.4841
24.7007,36,23.5645,59.8349
24.7007,37,23.1995,60.1765
24.7007,38,22.8261,60.5088
24.7007,39,22.4454,60.8324
24.7007,40,22.0575,61.1473
24.7007,41,21.6654,61.4572
24.7007,42,21.2781,61.7732
24.7007,43,20.8867,62.0842
24.7007,44,20.4885,62.3864
24.7007,45,20.2913,62.5386
24.7007,46,20.1331,62.6609
24.7007,47,19.9734,62.7814
24.7007,48,19.8129,62.9006
24.7007,49,19.6827,62.9965
25.7506,0,28.7558,52.2206
25.7506,1,28.5689,52.6843
25.7506,2,28.3692,53.1425
25.7506,3,28.1562,53.5947
25.7506,4,27.9298,54.0405
25.7506,5,27.6903,54.4793
25.7506,6,27.4391,54.9115
25.7506,7,27.1765,55.3369
25.7506,8,26.9026,55.7552
25.7506,9,26.6178,56.1661
25.7506,10,26.3233,56.5702
25.7506,11,26.0201,56.9677
25.7506,12,25.7078,57.3581
25.7506,13,25.3871,57.7417
25.7506,14,25.0589,58.1188
25.7506,15,24.7243,58.4904
25.7506,16,24.3825,58.8553
25.7506,17,24.0347,59.2145
25.7506,18,23.6817,59.5686
25.7506,19,23.3240,59.9179
25.7506,20,22.9610,60.2617
25.7506,21,22.5939,60.6012
25.7506,22,22.2234,60.9369
25.7506,23,21.8495,61.2688
25.7506,24,21.4722,61.5970
25.7506,25,21.0925,61.9222
25.7506,26,20.7106,62.2449
25.7506,27,20.3266,62.5651
25.7506,28,19.9408,62.8832
25.7506,29,19.5538,63.1998
25.7506,30,19.1658,63.5152
25.7506,31,18.7772,63.8298
25.7506,32,18.3883,64.1441
25.7506,33,17.9994,64.4583
25.7506,34,17.6107,64.7728
25.7506,35,17.2228,65.0883
25.7506,36,16.8358,65.4049
25.7506,37,16.4500,65.7230
25.7506,38,16.0660,66.0431
25.7506,39,15.6846,66.3664
25.7506,40,15.5922,66.4458
26.7507,0,23.0807,60.1538
26.7507,1,22.7046,60.4832
26.7507,2,22.3277,60.8116
26.7507,3,21.9500,61.1392
26.7507,4,21.5715,61.4659
26.7507,5,21.1922,61.7917
26.7507,6,20.8123,62.1167
26.7507,7,20.4316,62.4408
26.7507,8,20.0502,62.7641
26.7507,9,19.6683,63.0868
26.7507,10,19.2856,63.4086
26.7507,11,18.9023,63.7297
26.7507,12,18.5185,64.0502
26.7507,13,18.1341,64.3699
26.7507,14,17.7492,64.6890
26.7507,15,17.3638,65.0076
26.7507,16,16.9779,65.3254
26.7507,17,16.5915,65.6428
26.7507,18,16.2047,65.9596
26.7507,19,15.8174,66.2759
26.7507,20,15.4298,66.5917
26.7507,21,15.0418,66.9071
26.7507,22,14.6534,67.2219
26.7507,23,14.2647,67.5364
26.7507,24,13.8757,67.8505
26.7507,25,13.4863,68.1642
26.7507,26,13.0967,68.4776
26.7507,27,12.7069,68.7907
26.7507,28,12.3168,69.1035
26.7507,29,11.9265,69.4161
26.7507,30,11.5361,69.7284
26.7507,31,11.1454,70.0405
26.7507,32,10.7547,70.3524
26.7507,33,10.3638,70.6642
26.7507,34,9.9728,70.9758
26.7507,35,9.5816,71.2872
26.7507,36,9.1901,71.5983
26.7507,37,8.7984,71.9090
26.7507,38,8.4067,72.2197
26.7507,39,8.0148,72.5302
26.7507,40,7.6227,72.8405
26.7507,41,7.2305,73.1507
26.7507,42,6.8382,73.4606
26.7507,43,6.4454,73.7700
26.7507,44,6.2631,73.9127
27.7510,0,12.4727,68.9813
27.7510,1,12.0828,69.2943
27.7510,2,11.6927,69.6071
27.7510,3,11.3025,69.9197
27.7510,4,10.9120,70.2320
27.7510,5,10.5213,70.5440
27.7510,6,10.1304,70.8558
27.7510,7,9.7392,71.1672
27.7510,8,9.3477,71.4783
27.7510,9,8.9560,71.7890
27.7510,10,8.5640,72.0994
27.7510,11,8.1718,72.4094
27.7510,12,7.7792,72.7191
27.7510,13,7.3863,73.0283
27.7510,14,6.9931,73.3372
27.7510,15,6.5995,73.6456
27.7510,16,6.2056,73.9535
27.7510,17,5.8114,74.2610
27.7510,18,5.4167,74.5681
27.7510,19,5.0217,74.8746
27.7510,20,4.6263,75.1807
27.7510,21,4.2306,75.4862
27.7510,22,3.8343,75.7912
27.7510,23,3.4377,76.0956
27.7510,24,3.0407,76.3996
27.7510,25,2.6432,76.7029
27.7510,26,2.2453,77.0056
27.7510,27,1.8469,77.3078
27.7510,28,1.4480,77.6093
27.7510,29,1.0487,77.9102
27.7510,30,0.6489,78.2104
27.7510,31,0.2485,78.5099
27.7510,32,-0.1523,78.8089
27.7510,33,-0.5536,79.1071
27.7510,34,-0.9555,79.4045
27.7510,35,-1.3580,79.7012
27.7510,36,-1.7609,79.9973
27.7510,37,-2.1644,80.2925
27.7510,38,-2.5685,80.5870
27.7510,39,-2.9730,80.8809
27.7510,40,-3.3616,81.1621
27.7510,41,-3.4163,81.2017
28.8002,0,-0.2120,78.8400
28.8002,1,-0.6192,79.1300
28.8002,2,-1.0253,79.4217
28.8002,3,-1.4305,79.7146
28.8002,4,-1.8349,80.0086
28.8002,5,-2.2386,80.3036
28.8002,6,-2.6419,80.5992
28.8002,7,-3.0450,80.8950
28.8002,8,-3.4478,81.1911
28.8002,9,-3.8509,81.4871
28.8002,10,-4.2542,81.7826
28.8002,11,-4.6578,82.0777
28.8002,12,-5.0622,82.3717
28.8002,13,-5.4674,82.6647
28.8002,14,-5.8734,82.9565
28.8002,15,-6.2807,83.2466
28.8002,16,-6.6893,83.5347
28.8002,17,-7.0992,83.8210
28.8002,18,-7.5107,84.1050
28.8002,19,-7.9243,84.3860
28.8002,20,-8.3396,84.6644
28.8002,21,-8.7570,84.9397
28.8002,22,-9.1767,85.2114
28.8002,23,-9.5989,85.4793
28.8002,24,-10.0234,85.7434
28.8002,25,-10.4506,86.0033
28.8002,26,-10.8808,86.2581
28.8002,27,-11.3137,86.5082
28.8002,28,-11.7496,86.7532
28.8002,29,-12.1885,86.9927
28.8002,30,-12.6307,87.2260
28.8002,31,-13.0761,87.4532
28.8002,32,-13.5250,87.6733
28.8002,33,-13.9779,87.8851
28.8002,34,-14.4345,88.0889
28.8002,35,-14.8945,88.2849
28.8002,36,-15.3572,88.4743
28.8002,37,-15.8239,88.6538
28.8002,38,-16.2938,88.8244
28.8002,39,-16.7665,88.9875
28.8002,40,-17.0959,89.0939
28.8002,41,-17.1319,89.1054
29.8504,0,-10.2654,85.9014
29.8504,1,-10.6840,86.1742
29.8504,2,-11.1051,86.4434
29.8504,3,-11.5292,86.7081
29.8504,4,-11.9569,86.9671
29.8504,5,-12.3894,87.2179
29.8504,6,-12.8260,87.4614
29.8504,7,-13.2674,87.6963
29.8504,8,-13.7141,87.9208
29.8504,9,-14.1664,88.1334
29.8504,10,-14.6245,88.3335
29.8504,11,-15.0881,88.5203
29.8504,12,-15.5587,88.6888
29.8504,13,-16.0352,88.8395
29.8504,14,-16.5177,88.9703
29.8504,15,-17.0058,89.0782
29.8504,16,-17.4991,89.1591
29.8504,17,-17.9963,89.2110
29.8504,18,-18.4955,89.2356
29.8504,19,-18.9953,89.2292
29.8504,20,-19.4935,89.1896
29.8504,21,-19.9880,89.1178
29.8504,22,-20.4772,89.0160
29.8504,23,-20.9592,88.8833
29.8504,24,-21.4300,88.7153
29.8504,25,-21.8889,88.5173
29.8504,26,-22.3355,88.2930
29.8504,27,-22.7688,88.0437
29.8504,28,-23.1857,87.7677
29.8504,29,-23.5871,87.4700
29.8504,30,-23.9738,87.1533
29.8504,31,-24.3459,86.8193
29.8504,32,-24.7002,86.4666
29.8504,33,-25.0374,86.0977
29.8504,34,-25.3574,85.7135
29.8504,35,-25.6597,85.3154
29.8504,36,-25.9441,84.9043
29.8504,37,-26.2133,84.4832
29.8504,38,-26.4654,84.0516
29.8504,39,-26.6236,83.7626
29.8504,40,-26.6723,83.6757
30.8509,0,-16.9657,88.9904
30.8509,1,-17.4461,89.1288
30.8509,2,-17.9337,89.2370
30.8509,3,-18.4282,89.3073
30.8509,4,-18.9273,89.3320
30.8509,5,-19.4266,89.3165
30.8509,6,-19.9227,89.2599
30.8509,7,-20.4124,89.1612
30.8509,8,-20.8919,89.0201
30.8509,9,-21.3588,88.8422
30.8509,10,-21.8122,88.6322
30.8509,11,-22.2501,88.3916
30.8509,12,-22.6725,88.1242
30.8509,13,-23.0780,87.8320
30.8509,14,-23.4691,87.5207
30.8509,15,-23.8454,87.1917
30.8509,16,-24.2077,86.8472
30.8509,17,-24.5560,86.4886
30.8509,18,-24.8921,86.1186
30.8509,19,-25.2172,85.7388
30.8509,20,-25.5305,85.3491
30.8509,21,-25.8337,84.9516
30.8509,22,-26.1278,84.5473
30.8509,23,-26.4130,84.1367
30.8509,24,-26.6899,83.7203
30.8509,25,-26.9598,83.2995
30.8509,26,-27.2233,82.8746
30.8509,27,-27.4798,82.4454
30.8509,28,-27.7310,82.0131
30.8509,29,-27.9778,81.5783
30.8509,30,-28.2208,81.1413
30.8509,31,-28.4610,80.7028
30.8509,32,-28.6885,80.2865
30.8509,33,-28.7401,80.1934
31.9007,0,-22.6324,87.7804
31.9007,1,-23.0456,87.4988
31.9007,2,-23.4494,87.2042
31.9007,3,-23.8427,86.8955
31.9007,4,-24.2241,86.5723
31.9007,5,-24.5961,86.2383
31.9007,6,-24.9576,85.8930
31.9007,7,-25.3067,85.5350
31.9007,8,-25.6458,85.1677
31.9007,9,-25.9741,84.7906
31.9007,10,-26.2896,84.4027
31.9007,11,-26.5943,84.0064
31.9007,12,-26.8879,83.6017
31.9007,13,-27.1687,83.1880
31.9007,14,-27.4377,82.7667
31.9007,15,-27.6951,82.3380
31.9007,16,-27.9396,81.9019
31.9007,17,-28.1714,81.4590
31.9007,18,-28.3904,81.0095
31.9007,19,-28.5960,80.5538
31.9007,20,-28.7883,80.0923
31.9007,21,-28.9664,79.6251
31.9007,22,-29.1302,79.1528
31.9007,23,-29.2805,78.6759
31.9007,24,-29.4151,78.1944
31.9007,25,-29.5344,77.7089
31.9007,26,-29.6401,77.2203
31.9007,27,-29.7284,76.7282
31.9007,28,-29.8005,76.2335
31.9007,29,-29.8582,75.7368
31.9007,30,-29.8967,75.2384
31.9007,31,-29.9181,74.7389
31.9007,32,-29.9247,74.2390
31.9007,33,-29.9110,73.7392
31.9007,34,-29.8796,73.2403
31.9007,35,-29.8331,72.7425
31.9007,36,-29.7672,72.2470
31.9007,37,-29.7285,72.0389
31.9007,38,-29.6850,71.8437
31.9007,39,-29.6297,71.6515
31.9007,40,-29.5685,71.4612
31.9007,41,-29.5008,71.2730
31.9007,42,-29.4217,71.0893
31.9007,43,-29.3371,70.9082
31.9007,44,-29.2452,70.7306
31.9007,45,-29.2302,70.7016
32.9504,0,-27.9998,81.6981
32.9504,1,-28.2441,81.2619
32.9504,2,-28.4734,80.8178
32.9504,3,-28.6868,80.3656
32.9504,4,-28.8819,79.9053
32.9504,5,-29.0614,79.4388
32.9504,6,-29.2253,78.9665
32.9504,7,-29.3708,78.4881
32.9504,8,-29.5001,78.0053
32.9504,9,-29.6142,77.5185
32.9504,10,-29.7094,77.0277
32.9504,11,-29.7878,76.5340
32.9504,12,-29.8512,76.0380
32.9504,13,-29.8952,75.5400
32.9504,14,-29.9215,75.0408
32.9504,15,-29.9327,74.5410
32.9504,16,-29.9240,74.0411
32.9504,17,-29.8965,73.5420
32.9504,18,-29.8536,73.0439
32.9504,19,-29.7900,72.5480
32.9504,20,-29.7070,72.0550
32.9504,21,-29.6077,71.5651
32.9504,22,-29.4872,71.0798
32.9504,23,-29.3466,70.6001
32.9504,24,-29.1890,70.1257
32.9504,25,-29.0098,69.6590
32.9504,26,-28.8099,69.2008
32.9504,27,-28.5928,68.7506
32.9504,28,-28.3542,68.3113
32.9504,29,-28.0943,67.8843
32.9504,30,-27.8171,67.4683
32.9504,31,-27.5196,67.0666
32.9504,32,-27.2022,66.6803
32.9504,33,-26.8695,66.3073
32.9504,34,-26.5183,65.9516
32.9504,35,-26.1509,65.6126
32.9504,36,-25.9155,65.4038
34.0004,0,-29.5287,71.5616
34.0004,1,-29.4377,71.0701
34.0004,2,-29.3205,70.5843
34.0004,3,-29.1739,70.1063
34.0004,4,-29.0057,69.6357
34.0004,5,-28.8152,69.1735
34.0004,6,-28.5972,68.7238
34.0004,7,-28.3618,68.2829
34.0004,8,-28.1025,67.8554
34.0004,9,-27.8211,67.4424
34.0004,10,-27.5228,67.0413
34.0004,11,-27.2018,66.6579
34.0004,12,-26.8633,66.2901
34.0004,13,-26.5097,65.9367
34.0004,14,-26.1372,65.6032
34.0004,15,-25.7507,65.2863
34.0004,16,-25.3512,64.9857
34.0004,17,-24.9376,64.7051
34.0004,18,-24.5132,64.4409
34.0004,19,-24.0779,64.1950
34.0004,20,-23.6325,63.9682
34.0004,21,-23.1793,63.7571
34.0004,22,-22.7171,63.5667
34.0004,23,-22.2481,63.3934
34.0004,24,-21.7738,63.2354
34.0004,25,-21.2925,63.0998
34.0004,26,-20.8075,62.9786
34.0004,27,-20.3189,62.8726
34.0004,28,-19.8270,62.7832
34.0004,29,-19.3330,62.7068
34.0004,30,-18.8366,62.6469
34.0004,31,-18.3389,62.6007
34.0004,32,-17.8400,62.5691
34.0004,33,-17.3404,62.5534
34.0004,34,-16.8406,62.5491
34.0004,35,-16.3408,62.5577
34.0004,36,-15.8412,62.5741
34.0004,37,-15.3419,62.5977
34.0004,38,-14.8433,62.6349
34.0004,39,-14.3456,62.6820
34.0004,40,-13.8488,62.7382
34.0004,41,-13.3530,62.8026
34.0004,42,-12.8585,62.8761
34.0004,43,-12.3654,62.9589
34.0004,44,-11.8737,63.0497
34.0004,45,-11.3808,63.1309
34.0004,46,-11.1330,63.1861
34.0004,47,-11.0132,63.2166
35.0504,0,-26.9837,66.5536
35.0504,1,-26.6581,66.1742
35.0504,2,-26.3189,65.8071
35.0504,3,-25.9614,65.4577
35.0504,4,-25.5855,65.1283
35.0504,5,-25.1950,64.8164
35.0504,6,-24.7876,64.5268
35.0504,7,-24.3652,64.2596
35.0504,8,-23.9307,64.0127
35.0504,9,-23.4837,63.7888
35.0504,10,-23.0254,63.5892
35.0504,11,-22.5591,63.4095
35.0504,12,-22.0852,63.2504
35.0504,13,-21.6038,63.1155
35.0504,14,-21.1179,62.9978
35.0504,15,-20.6281,62.8979
35.0504,16,-20.1347,62.8175
35.0504,17,-19.6390,62.7523
35.0504,18,-19.1417,62.7011
35.0504,19,-18.6431,62.6649
35.0504,20,-18.1437,62.6410
35.0504,21,-17.6439,62.6277
35.0504,22,-17.1439,62.6255
35.0504,23,-16.6440,62.6326
35.0504,24,-16.1442,62.6473
35.0504,25,-15.6447,62.6700
35.0504,26,-15.1456,62.6990
35.0504,27,-14.6468,62.7331
35.0504,28,-14.1483,62.7724
35.0504,29,-13.6502,62.8154
35.0504,30,-13.1523,62.8613
35.0504,31,-12.6547,62.9098
35.0504,32,-12.1571,62.9596
35.0504,33,-11.6597,63.0101
35.0504,34,-11.1623,63.0605
35.0504,35,-10.6647,63.1099
35.0504,36,-10.1670,63.1577
35.0504,37,-9.6690,63.2025
35.0504,38,-9.1707,63.2437
35.0504,39,-8.6721,63.2806
35.0504,40,-8.1730,63.3113
35.0504,41,-7.6736,63.3351
35.0504,42,-7.1739,63.3513
35.0504,43,-6.6740,63.3598
35.0504,44,-6.6221,63.3605
36.0507,0,-22.4909,63.5750
36.0507,1,-22.0195,63.4084
36.0507,2,-21.5427,63.2581
36.0507,3,-21.0606,63.1259
36.0507,4,-20.5740,63.0110
36.0507,5,-20.0837,62.9129
36.0507,6,-19.5906,62.8306
36.0507,7,-19.0952,62.7629
36.0507,8,-18.5980,62.7106
36.0507,9,-18.0995,62.6711
36.0507,10,-17.6003,62.6445
36.0507,11,-17.1005,62.6287
36.0507,12,-16.6006,62.6243
36.0507,13,-16.1006,62.6294
36.0507,14,-15.6008,62.6424
36.0507,15,-15.1013,62.6637
36.0507,16,-14.6021,62.6918
36.0507,17,-14.1032,62.7254
36.0507,18,-13.6047,62.7639
36.0507,19,-13.1066,62.8068
36.0507,20,-12.6087,62.8529
36.0507,21,-12.1110,62.9011
36.0507,22,-11.6136,62.9512
36.0507,23,-11.1161,63.0020
36.0507,24,-10.6187,63.0527
36.0507,25,-10.1212,63.1026
36.0507,26,-9.6236,63.1507
36.0507,27,-9.1257,63.1966
36.0507,28,-8.6275,63.2393
36.0507,29,-8.1290,63.2775
36.0507,30,-7.6301,63.3110
36.0507,31,-7.1309,63.3392
36.0507,32,-6.6313,63.3598
36.0507,33,-6.1315,63.3733
36.0507,34,-5.6316,63.3792
36.0507,35,-5.1316,63.3748
36.0507,36,-4.6319,63.3600
36.0507,37,-4.1325,63.3352
36.0507,38,-3.6339,63.2985
36.0507,39,-3.1366,63.2476
36.0507,40,-2.6405,63.1864
36.0507,41,-2.1453,63.1173
36.0507,42,-1.6539,63.0253
36.0507,43,-1.1676,62.9107
36.0507,44,-0.6824,62.7905
36.0507,45,-0.2031,62.6493
36.0507,46,0.0811,62.5589
36.0507,47,0.2715,62.4976
36.0507,48,0.4594,62.4293
36.0507,49,0.4988,62.4149
37.1005,0,-15.5626,62.8430
37.1005,1,-15.0638,62.8771
37.1005,2,-14.5650,62.9117
37.1005,3,-14.0662,62.9464
37.1005,4,-13.5674,62.9809
37.1005,5,-13.0685,63.0147
37.1005,6,-12.5696,63.0479
37.1005,7,-12.0707,63.0798
37.1005,8,-11.5716,63.1102
37.1005,9,-11.0724,63.1389
37.1005,10,-10.5731,63.1657
37.1005,11,-10.0737,63.1898
37.1005,12,-9.5742,63.2114
37.1005,13,-9.0745,63.2303
37.1005,14,-8.5748,63.2454
37.1005,15,-8.0749,63.2570
37.1005,16,-7.5750,63.2652
37.1005,17,-7.0750,63.2686
37.1005,18,-6.5750,63.2674
37.1005,19,-6.0750,63.2620
37.1005,20,-5.5752,63.2510
37.1005,21,-5.0755,63.2342
37.1005,22,-4.5760,63.2122
37.1005,23,-4.0768,63.1840
37.1005,24,-3.5780,63.1486
37.1005,25,-3.0798,63.1072
37.1005,26,-2.5821,63.0590
37.1005,27,-2.0854,63.0022
37.1005,28,-1.5895,62.9384
37.1005,29,-1.0945,62.8674
37.1005,30,-0.6012,62.7864
37.1005,31,-0.1091,62.6976
37.1005,32,0.3814,62.6008
37.1005,33,0.8697,62.4936
37.1005,34,1.3560,62.3773
37.1005,35,1.8401,62.2524
37.1005,36,2.3214,62.1170
37.1005,37,2.7997,61.9712
37.1005,38,3.2750,61.8163
37.1005,39,3.7469,61.6511
37.1005,40,4.2147,61.4747
37.1005,41,4.6791,61.2893
37.1005,42,5.1401,61.0957
37.1005,43,5.1729,61.0819
38.1505,0,-5.4098,63.3069
38.1505,1,-4.9105,63.2800
38.1505,2,-4.4117,63.2462
38.1505,3,-3.9135,63.2044
38.1505,4,-3.4160,63.1539
38.1505,5,-2.9194,63.0965
38.1505,6,-2.4237,63.0308
38.1505,7,-1.9291,62.9580
38.1505,8,-1.4355,62.8782
38.1505,9,-0.9433,62.7903
38.1505,10,-0.4523,62.6961
38.1505,11,0.0375,62.5956
38.1505,12,0.5257,62.4873
38.1505,13,1.0125,62.3734
38.1505,14,1.4978,62.2532
38.1505,15,1.9815,62.1266
38.1505,16,2.4637,61.9945
38.1505,17,2.9442,61.8562
38.1505,18,3.4232,61.7126
38.1505,19,3.9005,61.5640
38.1505,20,4.3761,61.4095
38.1505,21,4.8500,61.2503
38.1505,22,5.3225,61.0866
38.1505,23,5.7930,60.9175
38.1505,24,6.2620,60.7442
38.1505,25,6.7294,60.5666
38.1505,26,7.1951,60.3845
38.1505,27,7.6593,60.1987
38.1505,28,8.1218,60.0088
38.1505,29,8.5827,59.8151
38.1505,30,9.0423,59.6181
38.1505,31,9.5001,59.4172
38.1505,32,9.9566,59.2131
38.1505,33,10.4117,59.0060
38.1505,34,10.8652,58.7955
38.1505,35,11.3175,58.5824
38.1505,36,11.7685,58.3665
38.1505,37,12.2181,58.1477
38.1505,38,12.6664,57.9264
38.1505,39,13.1132,57.7019
38.1505,40,13.5585,57.4746
38.1505,41,14.0030,57.2455
38.1505,42,14.4461,57.0140
38.1505,43,14.8884,56.7807
38.1505,44,15.3298,56.5459
38.1505,45,15.6794,56.3580
38.1505,46,15.8023,56.2918
39.2014,0,4.6264,61.2128
39.2014,1,5.0924,61.0317
39.2014,2,5.5597,60.8539
39.2014,3,6.0279,60.6786
39.2014,4,6.4968,60.5050
39.2014,5,6.9662,60.3328
39.2014,6,7.4357,60.1609
39.2014,7,7.9052,59.9889
39.2014,8,8.3743,59.8161
39.2014,9,8.8430,59.6418
39.2014,10,9.3110,59.4658
39.2014,11,9.7780,59.2873
39.2014,12,10.2438,59.1056
39.2014,13,10.7084,58.9208
39.2014,14,11.1712,58.7316
39.2014,15,11.6320,58.5376
39.2014,16,12.0909,58.3390
39.2014,17,12.5470,58.1343
39.2014,18,13.0002,57.9230
39.2014,19,13.4504,57.7056
39.2014,20,13.8966,57.4800
39.2014,21,14.3384,57.2459
39.2014,22,14.7760,57.0040
39.2014,23,15.2078,56.7520
39.2014,24,15.6332,56.4892
39.2014,25,16.0522,56.2166
39.2014,26,16.4637,55.9325
39.2014,27,16.8653,55.6349
39.2014,28,17.2579,55.3253
39.2014,29,17.6408,55.0039
39.2014,30,18.0091,54.6658
39.2014,31,18.3643,54.3141
39.2014,32,18.7061,53.9493
39.2014,33,19.0303,53.5688
39.2014,34,19.3339,53.1716
39.2014,35,19.6186,52.7609
39.2014,36,19.8840,52.3372
39.2014,37,20.1234,51.8984
39.2014,38,20.3387,51.4474
39.2014,39,20.5318,50.9867
39.2014,40,20.6994,50.5160
